comment;
Nao funciona mais no moto G4 plus[.];
Não funciona mais para zenfone 4? Como assim!!!!;
Não funciona mais[.];
Não funciona moto G5[.];
Não funciona muito bem;
Não funciona não é compatível com o novo Motorola G8 plus;
NÃO FUNCIONA NO ANDROID;
NAO FUNCIONA NO APARELHO SAMSUNG A5;
nao funciona no galaxy a30;
Nao funciona no Galaxy note 10 Plus;
nao funciona no j2 pelo menos nao essa versao!!;
Não funciona no J5 Prime;
Não funciona no meu;
Nao funciona no meu A30;
"Não funciona no meu A30 Samsung, então segura essa 1 ⭐";
Não funciona no meu celular;
Não funciona no meu celular;
Não funciona no meu celular;
Não funciona no meu celular;
"Nao funciona no meu celular (Lg Q7) simplesmente nao funciona, ja tentei de tudo...Decepcionada";
Nao funciona no meu celular aparece saiba mais eu coloco leio quando eu entro no aplicativo de vovó aparece fechar azul;
NAO FUNCIONA NO MEU CELULAR COM ANDROID 6.0;
não funciona no meu celular por que tenho Android 5.1.1;
Não funciona no meu celular porque ele é Samsung �;
"Não funciona no meu celular, não está disponível para o moto g8";
Não funciona no meu dispositivo;
Não funciona no meu dispositivo;
não funciona no meu dispositivodevia funciona em todos;
Nao funciona no meu j1 prime 2016 espero que atualize �;
Nao funciona no meu lg k10 tenho;
não funciona no meu Miui 10.3.2.1;
Não funciona no meu moto;
Não funciona no meu Moto G 5S;
nao funciona no meu moto g5s;
Não funciona no meu moto G6 plus;
Não funciona no meu REDMI NOTE 7;
Não funciona no meu S7! como assim! não este disponível para esse aparelho;
Não funciona no meu smartphone[.];
Não funciona no moto G5 plus;
Não funciona no Moto G5! �;
não funciona no moto one vision de jeito nenhum[.];
"Não funciona no motog6, vc configura e depois de um tempo o voice match simplismente desativa e nao ativa mais re jeito nenhum, apenas formatando";
Não funciona no Samsung Galaxy S9[.];
Não funciona no xiaomi com MIUI 11;
NÃO FUNCIONA NO XIAOMI MI6 VERSÃO GLOBAL[.];
Não funciona no xiaomi redmi note 8 E no Samsung da minha filha também não;
"Não funciona o comando de voz, já configurei e nada de funcionar";
Não funciona o Ok Google no Poco F1 :(;
Não funciona o reconhecimento de voz[.];
nao funciona o sistema de voz no moto g6 plus;
"Não funciona o Voice Match, consertem isso!!!";
Não funciona ok Google no Motorola x4[.];
Não funciona para todos os aparelhos;
Não funciona se dissermos ok Google;
Não funciona se estiver em segundo plano[.];
"não funciona, e ele tá disponível pra o meu Android";
Não funciona! Pedi para colocar um timer de 1 hora e o app só fica pensando! Samsung Galaxy s7[.];
Não funciona!! Mudando... Alexa;
Não funciona[.];
não funcionou;
não funcionou no meu Motorola G5 :c;
Não funcionou para mim pede pra tirar a linguagem do português[.];
"não funcionou,quando funcionar eu dou cinco estrelas!!!";
Nao gonsigo usar ou nao é compativel ou tenque atualizar o google;
Não gostei;
Não gostei;
"Não gostei , pois ele não está registrando a minha voz, fica um tempão e não registra nada [.]";
Não gostei dessa atualização;
Não gostei dessa nova atualização;
Não gostei do App tem que fazer l9gin e tudi;
"Não gostei não funciona de jeito nenhun e trava muito não gostei,se o aplicativo fosse mais melhor daria";
Não gostei pois não funciona em todos os dispositivos;
Não gostei pois no meu celular não funcionou pois disse que falta requisitos no meu aparelho sendo que não falta aff consertem iso pfvr ai dou 5 estrelas;
nao gostei pois sempre nao entende oq perguntamos e sempre pesquisa coisas que nao queremos na web;
Nao gostei porque nao presta no mdu tablet so fica aparecendo um nogocio e mentira;
"Não gostei, muito deboche pro meu gosto[.]";
"Não gostei, o aplicativo não está disponível para o Samsung J4";
Não gostei! Não funcionou como deveria! Só serviu para pesar meu telefone;
Não gostei...;
Não gostei[.];
Não gosto de Google saudades dos tempos antigos;
não gosto do fato de não poder chamar por outro nome;
Nao gosto pois diz que nao dá para iPhone;
Não gosto que ouçam as minhas conversas sem serem convidados;
Não grava a voz e não 0 inicia com ok Google;
não grava certo meu telefone é novo microfone para ótimo tudo funciona normal e não é só comigo que tá acontecendo isso entendeu tá demorando muito para resolver vocês aí;
Não há fluidez ou lógica nos diálogos;
Não identifica objeto para pesquisa;
Não instalem pois está com muito bugs e erros defeitos não instalem não está funcionando normalmente;
Não instalou no meu dispositivo;
Não intendo o porque desse aplicativo ta disponível pra mim e quando abro fala não disponível;
não me serviu;
Não merece nem uma estrela porque fala que Garena Free Fire e jogo de corno;
Não ouço a voz do assistente volume tá no máximo e assistente só escreve;
não pega;
"Não pega comandos como enviar mensagem, péssimo[.]";
Nao pega no meu celular e meu celular ele esta com todas as coisas que ela falou que nessesita;
não pega no meu dispositivo kkkjj que chacota;
Não pega no meu J5 Prime;
"Não pega no meu k10, que chato isso";
Não pega o modo offline como resolver;
"Não pega, ta dizendo q ta indisponível";
Não pegou no meu aparelho e ele compre todos os requisitos;
Não pegou no meu celular;
"Nao percebo o porquê, pois utilizava regularmente e sempre funcionou bem[.]";
Não pode elogiar já está estranho do nada ela não responde e as vezes fala espanhol do nada;
nao poder analisar ‘‘mas’ ’ nada por causa desse aplicativo;
não pose te por causa da versao do celular dela arrumem isso;
não posso classificar o app ‘‘mas’ ’ tinham que mudar isso de não ter a versão do samsung Galaxy j7 poxa podia estar livre para todos os tipos de celulares assim todos poderiam utilizar o Google Assistente;
"não posso nem falar Google que ela já começa à falar sozinha,mesmo desistalada";
Não possui suporte ao meu dispositivo[.];
Não presta esse Google assistente por que no meu celular não quer entrar fica escrevendo você precisa de alguns itens para acessar o Google assistente eu não consigo acessar nada nada dá certo para acessar o Google assistente muito difícil dar muito trabalho não consigose alguém puder me ajudar me d…;
"NAO PRESTA NO MEU J105B!!! E MUITA INJUSTIÇA TENHO TUDO QUE ELE PEDE, 1 GB, GOOGLE PLAY SERVICES, VERSÃO DO GOOGLE ACIMA DE 6.13, UM ANDROID 5.1.1, UM IDIOMA DISPONIVEL PORTUGUES (BRASIL) E ELE NAO PRESTA";
Não presta para nada aplicativo muito ruim não está disponível no meu telefone;
NAO QQUIERO ESSE ASSISTENTE EM MINHA TELA EU NAO SOLICITEI ESSA MUDANCA;
não quer funcionar;
Não quer funcionar no j8 Samsung;
Não quer funcionar no meu celular!;
Não quer funcionar o assistente do gogle agora o que eu faço?;
"Não quer reconhecer minha voz, já redefini várias vezes e não funciona";
Não recomendo[.];
"Não reconhece a voz, sempre a mesma mensagem que que O Google está fora de alcance no momento Ja testei em todas as línguas[.]";
"Não reconhece as playlists personalizadas do meu Spotify, só as existentes! Algu";
não reconhece comando algum a menos q vc toque no microfone e depois toque de novo;
"Não reconhece mais a minha voz diversas vezes entende tudo errado, já foi melhor";
Não reconhece minha voz;
Não reconhece minha voz para desbloquear o celular;
Não reconhece muitos comandos e o ok google não funciona (eu ativo e só funciona no app) Mi 9t;
Não reconhece o comando de voz;
Não reconhece o Português Brasileiro[.];
Não reconhece quando chamo[.];
Nao responde ao comando de voz no meu redmi note 9S;
nao responde ao dizer ok google ja mudei o modelo de voz e mesmo assim nao funcionou;
Não responde mais o comando pela voz;
Nao responde quando falo ok google;
"Nao responde, e não tem como configurar Eu tento ativar o Voice e fico falando em vão";
"Nao roda no note 10+... toda vez que eu abro, ele trava o cel todo, tenho que desligar e ligar para voltar ao normal[.]";
não sabe nada sobre mim;
não sai disso e não consigo acessar através do comando de voz por favor poderiam resolver isso obrigado(Galaxy A50);
nao sai disso nunca;
Não se adaptou a minha rotina;
"Não sei o motivo, ‘‘mas’ ’ paracetamol que não é mais compatível com o Tim music... Antes eu falava tocar rock na Tim music e ele abria o app e começava a tocar uma playlist de rock pelo app q pedi... ‘‘mas’ ’ hj ele só faz pesquisa e não toca nada... Ele funciona com o spootfy e com a play music... ‘‘mas’ ’ com…";
"Não sei o que está acontecendo, do dia para a noite o app simplesmente ficou incompatível com o idioma Pt-Br";
Nao sei o que fazer;
"Não sei o que há, ‘‘mas’ ’ no meu celular simplesmente não abre[.]";
Não Sei Por Que Meu Smartphone Não Pega Ele Tem Android 7.0;
"Não sei pq, ‘‘mas’ ’ atualização do app gerou um problema com o Voice match e o comando Ok Google não funciona de forma alguma[.]";
não seleciona a opção configurar voz do Google;
Não serve como assistente para produtividade;
"Não serve para nada, o Android já tem isso nativo!";
Nao serve para nada[.]�;
Não tá dando muito certo nesse Motorola[.];
"Não ta funcionando muito bem, eu coloquei minha voz, e não reconhece para ativar o assistente pessoal, eu redefini a minha voz e ‘mesmo assim’ não ta reconhecendo minha voz, estou indignado, por favor corrijam isso, eu gosto bastante do Google assistente, mais ta me desapontando";
Não tá funcionando no meu Moto G3;
Não tá funcionando no redmi note 8;
Não tá funcionando o desbloqueio por voz no meu E(4) plus;
Não tá funcionando perfeitamente no xaiomi note 5 pro;
Nao ta Funcionando Ta disendo que eu nao tenho os itens necessarios para usar o google assistente;
nao ta mais reconhecendo voz pra abrir o app;
Não tá na versão Android 6.0;
Não tá pegando em português;
Não tá respondendo por áudio só texto já tentei de tudo;
Não tem a função de chamar o assistente com a tela desligada[.];
Não tem como apagar k histórico!!??;
Não tem como dar comando de voz simplesmente não vai;
não tem como utilizar na língua português;
Não tem idioma português Portugal;
Não tem jeito já fiz de tudo só funciona no meu smartphone velho pois no nove não funciona!;
não tem nenhuma coerência com o que me retorna como resultado;
Não tem para minha versão E por que eu consigo instalar não e não funciona só aparece seu dispositivo não tem essa versão entendo quero saber o porquê me explique o mais rápido possível;
Nao tem para o meu dispositivo;
"não tem para Português de Portugal, e meu celular só tem o português europeu, indignada";
Não tem português Brasil pra controle de casa �;
nao tem representação na face;
não tem suporte nem atualização pra explicar o que está dando problema;
Não tem suporte para meu aparelho;
não tive retorno;
Nao to conseguindo usa o google assistente e o dar minha irma pega e o meu celula e o dela e o msm;
Não vai no meu porquê?? #bug #Motorola;
nao vale a pena esse aqui;
